Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,0.389999985694885,..,0.419999986886978
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,15.4499998092651,..,..,..,..,0,0
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,4.15012311935425,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,0,0,0,0,10.7600002288818,11.6099996566772
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,0.515136063098907,..,..,..,0.260976016521454,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,0,0,0,0,13.1999998092651,14.0100002288818
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,0,0,0,0,19.0320339202881,17.8360595703125
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.93754053115845,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,0.70120245218277,0.774586975574493,0.979267776012421,1.12789523601532,1.17495334148407,1.39846348762512
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.124398626387119
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,0.634259223937988,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0394509881734848,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.109999999403954
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,4.23999977111816,4.21999979019165,4.42000007629395
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,0.839999973773956,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,0.300806045532227,2.17000007629395,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,2.03185701370239,2.68345475196838,2.87382626533508,2.93923711776733
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,1.30999994277954,..,..,1.27999997138977,1.24000000953674,2.08999991416931
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.65488648414612,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,0,0.311710983514786,0.495484977960587,0.569999992847443,0.689999997615814,0.980000019073486
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,2.48000001907349,..,..,1.41973757743835,1.54269051551819,1.56890153884888
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2114417552948,1.82883548736572
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18882203102112
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,0.957061946392059,0.559347748756409,0.811980426311493,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,1.38999998569489,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,0,0,0,10.0699996948242,10.5600004196167,10.7299995422363
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.36999988555908,3.94000005722046
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,0,0.550000011920929,..,0,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Nigeria,NGA,..,..,..,..,..,..,1.63999998569489,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,0,0,0,0,9.68000030517578,10.1199998855591
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,2.20000004768372,..,..,..,..,1.82000005245209
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,1.78824424743652,1.83415770530701,8.65999984741211,8.28999996185303,8.85999965667725,2.47607111930847
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.88459205627441,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,2.36999988555908,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,4.6100001335144,7.09999990463257,6.40999984741211,6.65000009536743
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.83999991416931,1.63999998569489
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,0.479999989271164,..,..,0.46000000834465,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,0,0,0,17.9200000762939,18.7399997711182,19.1072273254395
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,0,0,0,0,13.5200004577637,13.9399995803833
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,6.03999996185303,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.36821579933167,1.22029614448547
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,0,0,0,0,9.27000045776367,10.8737936019897
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,0.239999994635582,..,0.209999993443489,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,0.550000011920929,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,1.1599999666214,..,1.94000005722046,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,0.823075711727142,2.22000002861023,0.703249931335449,0.759999990463257,1.5,1.87000000476837
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625794887542725,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,0,16.5,0.374591767787933,0.35968428850174,15.3599996566772,16.5300006866455
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2700004577637,14.4399995803833
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,0.715563416481018,0.850698709487915,..,0.634601175785065,0.759999990463257,1.17999994754791
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,0.860000014305115,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,0,0,0,0,12.206262588501,12.3485889434814
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sri Lanka,LKA,..,..,..,..,..,..,2.96000003814697,2.47000002861023,..,..,0,0,..,0,0,0
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,2.13000011444092,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,0.87936919927597,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,0,0,0,10.3800001144409,10.6300001144409,10.8699998855591
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2000007629395,19.0100002288818
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,0.103473044931889,..,0.245774134993553,..,0.344092577695847,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,1.78999996185303,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,2.40421628952026,..,..,..,1.62315738201141
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,1.6599999666214,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,0,0,0,1.54999995231628,1.63999998569489,1.75999999046326
